100
75	15	42	31	56	74	29	72	79	44	57	9	25	66	66	75	69	68	68	12	63	18	47	46	44	1	91	57	26	82	66	13	45	12	39	8	1	40	63	35	48	64	62	50	1	88	1	22	67	78	26	43	82	99	77	3	97	28	78	3	75	0	50	40	83	23	78	23	37	57	23	29	95	68	72	34	57	100	62	31	17	3	90	46	63	16	5	43	18	37	57	62	56	7	16	50	100	88	17	12	
78	80	56	88	11	20	58	73	34	2	18	29	76	91	29	99	56	55	0	26	84	100	74	15	91	93	80	45	82	38	63	68	32	32	75	69	26	92	26	59	4	5	95	94	79	13	29	24	23	48	80	18	76	81	50	98	15	11	77	65	57	64	13	11	18	32	19	62	61	52	86	86	70	70	43	51	28	77	55	25	87	86	61	50	41	1	85	33	26	48	73	97	87	58	68	74	4	54	42	10	
4	63	26	18	61	55	28	94	90	5	30	67	83	36	88	15	82	90	23	24	19	64	45	75	58	61	63	35	84	19	78	1	40	59	51	91	42	72	97	18	84	55	60	10	38	52	15	73	3	60	5	13	6	49	97	45	92	57	82	70	96	8	73	34	86	62	0	39	16	29	51	12	35	53	62	59	62	67	41	0	81	87	27	56	46	59	86	72	50	93	55	39	39	39	45	83	28	87	61	69	
20	58	76	47	81	64	22	4	40	23	58	85	25	6	66	51	22	43	68	98	13	16	60	77	13	51	37	30	1	76	56	0	6	1	70	24	7	65	12	21	0	5	100	75	26	43	45	39	9	66	41	43	16	81	68	41	46	69	61	64	23	50	66	68	39	97	57	53	24	24	56	40	58	18	1	41	27	68	49	3	98	70	42	36	1	25	94	81	99	26	84	52	20	87	65	74	33	51	74	22	
34	13	50	51	30	52	35	4	20	24	40	100	89	80	77	82	62	53	2	39	14	51	71	9	36	26	61	24	69	95	83	100	7	63	82	69	64	49	85	20	65	33	40	96	92	89	6	22	15	66	50	47	14	86	84	89	16	39	79	50	33	39	71	12	65	50	31	68	36	59	5	35	72	44	95	29	55	14	34	4	14	73	38	64	61	7	12	32	67	28	64	85	56	78	84	13	93	55	12	78	
66	90	21	33	16	27	78	40	60	69	15	97	49	69	63	4	2	63	28	64	59	14	82	87	97	60	48	45	72	4	12	57	92	27	82	89	25	25	73	96	87	19	78	61	33	12	64	12	51	36	46	55	92	47	72	30	57	39	3	0	61	86	84	20	50	97	4	13	79	28	35	76	62	28	87	63	75	18	88	74	71	23	88	11	67	56	24	89	14	27	72	38	2	29	38	96	96	21	23	53	
92	26	1	61	41	67	63	36	4	93	14	60	2	58	7	76	56	40	89	7	77	16	74	33	30	73	94	26	69	89	94	60	88	16	65	3	23	91	43	61	31	44	28	85	16	99	54	41	8	90	35	58	34	24	15	29	43	97	90	24	10	85	43	7	57	82	43	81	11	93	42	11	17	41	91	3	11	28	45	75	24	98	54	55	70	47	81	73	81	0	22	4	7	34	81	19	42	25	83	16	
77	18	47	96	46	42	82	2	90	55	11	99	14	60	22	86	36	66	0	91	30	14	41	6	75	27	58	98	90	93	39	60	53	68	13	72	69	65	60	19	9	12	97	52	97	76	99	62	29	70	55	47	31	88	83	86	74	51	24	92	74	80	84	17	61	93	65	64	0	30	41	69	90	69	38	38	98	92	0	42	20	90	14	7	90	56	31	97	22	48	82	89	34	39	37	67	47	42	98	56	
8	50	78	3	48	7	76	84	96	67	50	67	81	21	40	62	63	18	7	67	54	96	17	9	71	70	98	99	64	18	73	70	68	5	72	92	78	49	17	6	90	41	90	19	25	55	9	50	73	74	35	2	93	100	30	69	55	77	80	5	63	31	81	48	62	58	69	44	2	37	53	72	63	26	25	71	57	39	68	46	94	69	42	46	44	43	76	29	79	65	20	5	12	32	80	97	40	85	65	57	
85	40	41	70	46	21	6	32	52	57	30	59	6	97	91	21	4	38	60	75	86	87	73	32	81	26	41	42	48	63	33	26	23	98	100	37	79	45	20	44	73	17	81	47	4	66	77	65	86	5	92	83	41	54	68	31	52	84	4	5	35	20	20	74	86	97	24	4	98	46	13	15	25	10	85	6	84	76	72	73	100	17	45	36	92	69	99	7	12	0	7	55	79	27	95	81	87	67	40	36	
30	80	53	1	75	82	53	7	11	28	68	10	30	57	23	84	33	6	92	35	7	11	14	37	47	74	84	40	10	48	71	34	13	70	25	83	1	40	3	75	90	86	17	100	51	92	97	78	74	16	21	45	39	3	0	92	74	37	52	3	44	89	35	48	94	78	51	11	32	38	41	20	100	98	51	33	64	54	7	8	12	10	66	97	26	61	83	96	46	55	68	7	78	63	95	49	25	8	8	84	
6	19	53	37	60	76	2	19	58	15	20	100	29	15	81	48	30	92	63	70	59	54	87	29	13	83	64	71	58	40	43	34	80	55	7	68	26	92	68	22	39	72	15	69	99	49	27	30	31	29	65	20	72	23	61	18	73	73	44	59	32	28	32	30	54	85	19	33	79	34	64	32	83	89	98	69	16	16	70	86	9	73	16	97	97	52	43	96	61	49	88	28	57	0	15	36	88	39	51	58	
89	38	11	29	98	9	85	43	3	99	7	16	14	6	36	73	39	77	20	38	2	86	91	53	78	31	5	60	12	52	68	35	96	55	79	44	20	18	20	29	88	6	43	50	45	4	1	86	55	38	42	36	47	6	88	20	78	85	83	35	46	3	3	17	90	12	38	41	34	55	73	42	5	27	57	14	57	88	61	94	99	90	92	96	21	92	82	42	62	85	100	42	38	2	73	82	26	69	83	54	
92	50	26	46	88	79	93	65	18	36	86	90	41	8	43	47	81	56	78	80	43	15	86	43	24	67	5	96	68	99	68	99	92	5	30	100	46	39	37	59	3	77	16	29	67	100	30	11	81	43	75	73	29	48	78	13	57	52	57	33	31	25	52	37	93	48	63	80	27	33	59	80	99	40	8	36	50	59	68	47	36	74	85	8	95	60	43	30	58	41	36	34	84	16	72	0	66	40	13	14	
59	44	98	67	81	57	99	21	36	39	27	15	21	85	31	55	35	31	12	42	39	39	49	42	27	56	67	78	42	12	100	81	5	4	61	63	53	52	92	63	18	30	61	47	67	47	67	71	12	55	94	10	72	33	47	82	33	5	27	87	99	67	61	78	100	92	13	5	78	75	96	88	68	47	94	73	6	13	9	21	54	49	55	9	96	79	60	68	64	99	74	99	82	97	97	8	78	40	13	19	
7	100	66	99	40	29	58	64	45	7	5	36	40	57	100	42	100	12	47	9	63	72	34	0	41	64	43	100	90	34	79	44	19	25	61	9	68	42	63	25	78	75	13	39	55	12	90	98	86	52	33	5	67	97	26	95	41	100	81	28	88	73	49	4	40	76	64	95	66	85	4	97	70	100	17	14	98	11	11	50	13	85	2	36	24	13	28	96	36	27	40	3	40	32	68	21	9	56	27	94	
40	75	60	81	43	78	13	55	13	81	10	30	89	32	19	72	88	100	83	31	50	87	99	28	2	5	82	78	68	97	73	66	78	61	22	77	25	43	25	60	30	20	80	38	45	75	20	77	21	92	64	44	23	49	24	99	15	42	30	38	15	50	47	79	91	65	62	25	100	98	45	22	98	20	3	32	63	100	64	6	97	26	10	49	40	1	32	44	9	29	30	11	67	54	55	19	82	42	12	100	
52	81	91	9	59	74	12	42	79	33	11	95	94	47	78	13	0	68	31	76	27	9	28	32	40	67	96	84	79	7	38	68	98	58	93	87	38	33	74	98	32	70	75	82	43	84	100	24	50	97	29	52	18	89	36	94	53	76	11	72	2	79	98	42	38	3	51	6	84	85	59	54	92	86	97	73	0	86	69	78	63	18	76	79	53	2	69	60	52	89	27	77	55	77	65	6	36	32	91	59	
35	87	39	26	56	24	83	80	56	2	16	42	57	29	16	87	30	63	48	52	17	99	49	72	3	13	36	0	22	40	7	27	71	88	26	55	53	82	73	4	81	61	73	44	53	10	95	53	93	69	70	3	98	20	29	78	22	57	68	93	77	89	66	29	33	40	63	24	57	35	54	30	84	76	6	80	44	7	97	93	55	67	50	77	4	94	68	50	10	95	50	6	36	68	43	74	18	97	65	46	
55	46	16	75	96	36	45	1	23	64	3	55	22	19	81	33	2	42	55	25	45	34	79	69	6	2	54	7	88	16	72	47	37	41	75	16	98	35	94	78	87	75	52	81	82	22	4	50	6	55	30	44	85	9	40	44	30	86	73	67	50	1	26	67	65	29	69	45	82	38	20	89	2	33	95	3	99	44	64	16	12	16	80	25	25	48	11	0	88	95	39	83	29	4	62	45	33	0	54	54	
47	88	68	43	82	98	75	50	76	43	52	6	95	9	81	37	98	20	74	59	81	72	21	19	9	2	72	50	19	57	64	30	1	42	99	5	55	52	83	25	40	68	83	82	53	68	13	72	13	16	55	15	6	42	56	79	71	41	17	18	48	51	35	38	4	7	52	87	49	62	45	25	25	96	43	29	91	38	83	69	9	57	63	34	39	11	5	54	16	92	42	90	100	34	86	93	93	33	14	93	
54	74	48	84	61	82	99	96	69	1	76	59	70	36	65	37	81	10	31	73	44	16	45	73	60	53	15	43	30	88	79	16	28	90	12	94	97	95	17	52	8	67	36	67	3	82	19	1	80	38	48	12	16	81	98	33	28	32	23	17	16	29	25	36	65	18	62	3	37	52	4	29	87	11	89	38	0	80	32	93	98	31	57	31	61	53	61	64	17	55	93	93	85	16	28	86	38	24	58	79	
79	75	82	57	84	91	60	25	85	66	56	15	56	95	10	31	87	61	91	61	87	99	18	96	53	14	65	1	16	53	18	6	11	71	32	6	96	44	14	14	7	90	24	47	20	14	61	100	97	9	86	86	54	5	21	18	74	44	91	45	33	75	30	24	94	81	18	93	75	80	86	73	24	32	40	37	85	2	30	10	14	32	83	19	9	60	92	13	21	64	77	6	16	42	18	3	18	63	76	43	
33	85	20	72	0	94	75	44	89	93	78	32	17	53	78	7	29	55	89	14	23	45	32	6	75	86	10	8	16	92	92	70	73	27	33	4	39	63	71	33	31	2	65	70	35	42	58	46	9	21	97	33	59	5	9	61	95	52	12	28	56	3	53	75	34	91	23	71	36	32	96	34	68	31	78	19	2	30	57	9	11	61	58	86	28	69	55	31	3	21	46	66	27	22	41	38	35	49	1	48	
12	54	29	9	57	31	41	68	79	48	90	31	34	10	53	68	27	59	62	94	16	2	57	36	58	32	14	3	78	90	92	51	10	24	78	17	86	5	66	83	60	19	40	60	58	63	62	82	15	47	70	6	51	26	63	16	12	51	60	23	98	94	56	41	36	46	60	32	28	28	17	25	80	84	17	13	54	18	60	38	64	64	12	72	98	48	47	62	80	25	32	22	56	98	0	17	95	21	31	100	
18	39	57	1	81	69	89	9	50	76	21	65	34	30	23	7	1	64	65	63	84	79	46	27	18	76	82	13	95	2	97	65	4	15	31	99	25	62	2	38	2	72	92	14	72	83	17	13	59	22	40	59	87	7	4	34	50	84	1	10	26	42	48	12	95	5	99	97	74	100	20	58	44	81	54	29	57	49	82	33	31	23	79	71	29	42	60	8	76	45	56	71	4	96	29	16	97	93	43	10	
37	75	42	43	93	32	4	46	49	57	68	82	30	79	86	63	33	70	1	74	48	8	28	91	79	81	84	76	35	73	61	2	62	14	55	11	66	95	39	93	89	97	91	89	36	25	51	85	13	84	75	70	97	17	8	72	36	46	36	5	79	80	76	15	16	77	96	19	29	14	4	75	53	4	8	53	20	94	87	86	9	80	64	45	77	11	33	41	44	57	26	77	24	16	80	85	9	38	6	25	
16	9	6	48	44	61	17	30	22	13	20	27	83	98	9	81	3	84	74	70	95	82	18	87	1	20	91	37	84	4	4	3	67	22	60	49	68	9	73	35	0	65	92	46	1	84	76	98	38	96	48	23	84	22	90	78	25	57	39	79	51	15	84	37	77	30	8	58	86	36	65	64	0	98	78	44	2	27	46	89	11	74	81	47	20	53	55	77	98	46	82	76	26	27	43	42	55	83	76	97	
9	34	74	15	95	26	59	14	0	94	79	75	57	87	26	21	48	95	19	10	80	15	30	5	96	27	58	74	3	51	45	73	73	53	87	45	89	63	50	0	4	66	36	20	55	24	94	87	4	59	35	31	49	1	94	7	80	21	93	16	5	88	65	80	60	76	34	91	16	88	82	23	47	0	87	15	68	45	0	52	51	14	14	38	96	70	23	100	79	61	93	12	79	29	69	98	66	4	41	36	
71	90	97	41	55	56	32	66	48	48	68	73	87	92	50	69	100	6	66	91	30	1	73	29	10	78	46	13	36	41	65	91	89	12	19	73	78	84	9	33	51	54	67	42	45	11	22	4	13	39	10	70	52	99	16	82	47	61	68	39	82	35	39	78	22	65	87	46	100	35	27	51	13	53	69	100	72	95	31	98	46	61	0	90	56	58	22	6	38	88	62	17	21	83	2	81	83	24	64	95	
45	22	63	9	9	73	13	9	32	25	54	15	53	90	19	65	6	85	24	59	45	4	50	44	26	83	71	93	40	96	25	45	3	3	63	24	79	53	25	40	44	74	71	95	62	84	35	17	44	47	3	50	80	57	100	5	31	50	47	35	66	31	74	59	14	98	99	0	11	27	95	38	19	74	100	15	44	10	85	93	51	0	44	17	19	98	2	23	25	78	15	76	44	40	36	76	99	98	43	97	
66	41	71	43	51	59	58	43	43	76	30	39	16	60	67	98	48	78	90	98	48	85	75	64	8	100	99	86	55	85	77	45	47	79	84	88	66	67	58	55	4	54	33	44	65	33	39	46	5	0	48	34	17	26	62	93	74	94	25	12	8	74	11	74	89	33	35	83	76	69	71	88	77	57	8	69	30	54	19	40	91	78	21	63	32	61	57	39	77	5	97	87	30	67	6	0	55	51	93	44	
67	8	33	34	21	8	14	28	56	21	26	61	5	5	3	74	86	3	78	40	48	12	17	48	19	98	71	24	84	34	97	52	23	76	10	13	60	70	88	71	50	63	12	58	21	4	34	66	80	63	58	28	99	4	5	40	53	33	3	47	68	63	53	9	50	7	79	2	57	85	40	94	59	53	67	96	100	74	91	1	23	60	9	25	21	6	61	56	43	42	6	97	63	2	39	37	78	43	0	50	
9	49	49	58	19	12	95	10	30	41	63	20	50	53	47	5	85	71	96	13	42	96	19	0	67	39	60	37	40	25	87	4	54	12	61	92	84	9	35	80	91	100	97	12	15	70	22	59	55	18	94	74	80	27	82	59	7	31	87	18	42	100	40	97	34	36	50	97	61	69	76	66	30	80	91	45	69	72	47	34	18	61	48	84	11	58	71	40	100	85	47	77	23	59	69	3	18	60	46	70	
19	78	38	90	58	84	31	80	98	39	65	49	90	70	50	33	84	12	23	15	30	49	22	81	2	9	54	85	65	96	17	42	74	13	3	85	26	48	97	12	10	39	69	34	97	50	32	6	24	75	10	24	33	37	23	10	80	37	13	87	48	2	45	37	64	97	46	98	3	79	23	87	54	100	1	36	57	92	69	11	99	76	50	79	68	47	69	18	4	0	99	53	41	39	22	16	23	68	87	90	
